double_penetration,0,0,"이중삽입,행위","두 곳에 동시에 삽입"
cowgirl_position,0,0,"기승위,체위","여성이 위에 올라탄 체위"
reverse_cowgirl_position,0,0,"역기승위,체위","여성이 등을 보이며 올라탄 체위"
missionary,0,0,"정상위,체위","마주 보고 눕는 체위"
doggystyle,0,0,"후배위,도기스타일,체위","뒤에서 삽입하는 체위"
spooning,0,0,"스푼체위,측위,체위","옆으로 누워 뒤에서 안는 체위"
straddling,0,0,"걸터앉기,체위","상대 위에 걸터앉은 자세"
cum,0,0,"정액,사정,분비물","사정된 정액"
cum_in_pussy,0,0,"질내사정,분비물","질 안에 사정"
cum_on_body,0,0,"체외사정,분비물","몸에 사정"
cum_in_mouth,0,0,"입안사정,분비물","입 안에 사정"
bukkake,0,0,"부카케,분비물","여러 명이 한 사람에게 사정"
ejaculation,0,0,"사정,분비물","정액을 분출하는 순간"
saliva,0,0,"침,타액,분비물","침/타액"
pussy_juice,0,0,"애액,여성분비물,분비물","여성 성기의 분비액"
censored,0,0,"검열,모자이크,검열표현,노출","성기 등이 가려진 상태"
uncensored,0,0,"무검열,무수정,검열표현,노출","검열되지 않음"
mosaic_censoring,0,0,"모자이크검열,검열표현,노출","모자이크로 가림"
bar_censor,0,0,"바검열,검열표현,노출","막대로 가림"
heart_censor,0,0,"하트검열,검열표현,노출","하트로 가림"
sex_toy,0,0,"성인용품,성구,도구","성행위 보조 기구"
dildo,0,0,"딜도,도구","남성기 모양 기구"
vibrator,0,0,"바이브레이터,진동기,도구","진동 자극 기구"
white_panties,0,0,"흰팬티,하얀팬티,노출,의상","흰색 팬티"
covered_nipples,0,0,"비치는젖꼭지,옷위젖꼭지,노출","옷 위로 비치는 젖꼭지"
see-through_clothes,0,0,"비치는옷,시스루,노출","속이 비치는 옷"
black_panties,0,0,"검은팬티,블랙팬티,노출,의상","검은색 팬티"
loli,0,0,"로리,어려보임,인원","어려 보이는 체형의 캐릭터"
sideboob,0,0,"옆가슴,사이드붑,노출","옆에서 드러난 가슴"
underboob,0,0,"언더붑,가슴아래,노출","가슴 아랫부분이 드러남"
cameltoe,0,0,"카멜토,음부윤곽,노출","옷에 드러난 음부 윤곽"
ass_visible_through_thighs,0,0,"허벅지사이엉덩이,사이로보이는엉덩이,노출","허벅지 사이로 보이는 엉덩이"
female_pubic_hair,0,0,"여성음모,음모,노출","여성의 음모"
groping,0,0,"만짐,주무름,그로핑,행위","가슴이나 몸을 만짐"
bound,0,0,"묶임,결박,본디지,도구","끈 등으로 묶인 상태"
bara,0,0,"바라,근육남동성,인원","근육질 남성 중심 동성 장르"
yaoi,0,0,"야오이,남성간,비엘,인원","남성 간의 관계"
grabbing_another's_breast,0,0,"타인가슴잡기,가슴잡음,행위","다른 사람의 가슴을 잡음"
pantyshot,0,0,"팬티노출,판치라,노출","팬티가 보임"
bdsm,0,0,"비디에스엠,결박플레이,도구","BDSM 행위"
lifting_own_clothes,0,0,"옷들어올림,셀프리프트,노출","자기 옷을 들어 올림"
sex_from_behind,0,0,"후배위,뒤에서,체위","뒤에서 하는 체위"
underwear_only,0,0,"속옷만,언더웨어온리,노출","속옷만 입은 상태"
girl_on_top,0,0,"여성상위,기승위,체위","여성이 위에 있는 체위"
black_bra,0,0,"검은브라,블랙브라,노출,의상","검은색 브래지어"
no_pants,0,0,"하의없음,노팬츠,노출","하의를 입지 않음"
bondage,0,0,"결박,본디지,묶임,도구","끈으로 묶는 결박"
revealing_clothes,0,0,"노출의상,야한옷,노출","노출이 심한 옷"
breast_press,0,0,"가슴밀착,가슴누름,노출","가슴을 밀착하거나 누름"
between_breasts,0,0,"가슴사이,파이즈리위치,노출","가슴 사이"
wet_clothes,0,0,"젖은옷,웻클로즈,노출","젖어서 비치는 옷"
pink_panties,0,0,"분홍팬티,핑크팬티,노출,의상","분홍색 팬티"
male_pubic_hair,0,0,"남성음모,남자음모,노출","남성의 음모"
covering_privates,0,0,"부위가림,은밀한곳가림,노출","은밀한 부위를 손 등으로 가림"
areola_slip,0,0,"유륜노출,아레올라슬립,노출","유륜이 살짝 드러남"
facial,0,0,"페이셜,얼굴사정,분비물","얼굴에 사정함"
breasts_apart,0,0,"벌어진가슴,가슴사이벌어짐,노출","좌우로 벌어진 가슴"
micro_bikini,0,0,"마이크로비키니,초소형비키니,노출,의상","극도로 작은 비키니"
restrained,0,0,"구속,결박당함,도구","끈 등으로 구속된 상태"
striped_panties,0,0,"줄무늬팬티,스트라이프팬티,노출,의상","줄무늬 팬티"
bow_panties,0,0,"리본팬티,보우팬티,노출,의상","리본이 달린 팬티"
convenient_censoring,0,0,"절묘한가림,편의검열,노출","사물 등으로 절묘하게 가린 검열"
side-tie_panties,0,0,"옆끈팬티,사이드타이팬티,노출,의상","옆을 끈으로 묶는 팬티"
licking,0,0,"핥기,리킹,행위","혀로 핥음"
tentacles,0,0,"촉수,텐타클,도구","촉수"
cum_on_breasts,0,0,"가슴사정,컴온브레스트,분비물","가슴에 사정함"
topless_male,0,0,"상의탈의남성,토플리스남,노출","상의를 벗은 남성"
strap_slip,0,0,"흘러내린어깨끈,스트랩슬립,노출","어깨끈이 흘러내림"
clothed_female_nude_male,0,0,"여성착의남성나체,씨에프엔엠,체위","여성은 옷을 입고 남성은 나체"
heavy_breathing,0,0,"거친숨,헤비브리딩,행위","거칠게 숨을 몰아쉼"
bikini_top_only,0,0,"비키니상의만,탑온리,노출","비키니 상의만 착용"
after_sex,0,0,"성행위후,애프터섹스,행위","성행위 직후 상태"
between_legs,0,0,"다리사이,비트윈레그,노출","다리 사이"
mole_on_breast,0,0,"가슴점,브레스트몰,노출","가슴의 점"
clothed_sex,0,0,"착의성교,옷입은채,체위","옷을 입은 채 하는 성행위"
puffy_nipples,0,0,"부푼젖꼭지,퍼피니플,노출","부풀어 오른 젖꼭지"
bulge,0,0,"불룩솟음,벌지,노출","옷 위로 불룩 솟은 부분"
condom,0,0,"콘돔,피임기구,도구","콘돔"
thong,0,0,"끈팬티,티팬티,통,노출,의상","끈으로 된 팬티"
futanari,0,0,"후타나리,양성,푸타,신체","남녀 성기를 모두 가진 모습"
white_bra,0,0,"흰브라,화이트브라,노출,의상","흰색 브래지어"
upskirt,0,0,"치마속,업스커트,노출","치마 속이 보임"
dress_lift,0,0,"드레스들어올림,드레스리프트,노출","드레스를 들어 올림"
cumdrip,0,0,"흘러내리는정액,컴드립,분비물","흘러내리는 정액"
rape,0,0,"강간,레이프,행위","강간"
threesome,0,0,"쓰리섬,삼인,체위","세 명이 함께하는 체위"
panties_under_pantyhose,0,0,"스타킹안팬티,팬티언더팬티호스,노출","팬티스타킹 안에 입은 팬티"
ass_focus,0,0,"엉덩이강조,애스포커스,노출","엉덩이를 강조한 구도"
torn_pantyhose,0,0,"찢어진팬티스타킹,톤팬티호스,노출,의상","찢어진 팬티스타킹"
female_masturbation,0,0,"여성자위,피메일마스터베이션,행위","여성의 자위"
bouncing_breasts,0,0,"출렁이는가슴,바운싱브레스트,노출","출렁이는 가슴"
cleft_of_venus,0,0,"음부틈,클레프트오브비너스,노출","음부의 갈라진 틈"
breasts_squeezed_together,0,0,"모은가슴,스퀴즈드브레스트,노출","좌우로 모아 눌린 가슴"
hand_between_legs,0,0,"다리사이손,핸드비트윈레그,노출","다리 사이에 둔 손"
large_penis,0,0,"큰음경,라지페니스,노출","큰 음경"
veiny_penis,0,0,"혈관음경,베이니페니스,노출","혈관이 도드라진 음경"
object_insertion,0,0,"물체삽입,오브젝트인서션,행위","물체를 삽입함"
blue_panties,0,0,"파란팬티,블루팬티,노출,의상","파란색 팬티"
butt_crack,0,0,"엉덩이골,벗크랙,노출","드러난 엉덩이 골"
cum_overflow,0,0,"넘치는정액,컴오버플로,분비물","넘쳐흐르는 정액"
nipple_stimulation,0,0,"젖꼭지자극,니플자극,행위","젖꼭지를 자극함"
pasties,0,0,"젖꼭지가리개,파스티,노출","젖꼭지만 가리는 스티커"
large_areolae,0,0,"큰유륜,라지아레올라,노출","크게 그려진 유륜"
interracial,0,0,"인종간,인터레이셜,행위","인종이 다른 상대와의 성행위"
panties_aside,0,0,"팬티옆치움,팬티어사이드,노출","팬티를 옆으로 치움"
cum_on_hair,0,0,"머리사정,컴온헤어,분비물","머리에 묻은 정액"
grabbing_from_behind,0,0,"뒤에서잡기,백그랩,행위","뒤에서 가슴 등을 잡음"
highleg_panties,0,0,"하이레그팬티,다리깊게판팬티,노출,의상","다리를 깊게 판 팬티"
gag,0,0,"입마개,개그,재갈,도구","입에 물리는 재갈"
covering_breasts,0,0,"가슴가림,커버링브레스트,노출","손이나 팔로 가슴을 가림"
shota,0,0,"쇼타,어린소년,인원","어려 보이는 소년"
panties_around_one_leg,0,0,"한쪽다리팬티,팬티원레그,노출","한쪽 다리에만 걸린 팬티"
top-down_bottom-up,0,0,"엎드려엉덩이듦,탑다운보텀업,노출","상체를 숙이고 엉덩이를 든 자세"
hanging_breasts,0,0,"늘어진가슴,행잉브레스트,노출","아래로 늘어진 가슴"
pink_bra,0,0,"분홍브라,핑크브라,노출,의상","분홍색 브래지어"
partially_visible_vulva,0,0,"살짝보이는음부,파셜불바,노출","살짝 드러난 음부"
ahegao,0,0,"아헤가오,절정표정,표정","쾌락에 빠진 풀린 표정"
bound_wrists,0,0,"묶인손목,바운드리스트,도구","끈으로 묶인 손목"
huge_ass,0,0,"매우큰엉덩이,휴지애스,노출","매우 큰 엉덩이"
lactation,0,0,"모유분비,락테이션,분비물","모유가 분비됨"
gagged,0,0,"재갈물림,개그드,도구","입에 재갈을 물림"
gangbang,0,0,"다수성행위,갱뱅,체위","여럿이 한 명과 하는 성행위"
crotch_seam,0,0,"사타구니솔기,크로치심,노출","사타구니에 드러난 옷 솔기"
pulling_own_clothes,0,0,"옷잡아당김,셀프풀링,노출","자기 옷을 잡아당김"
nipple_tweak,0,0,"젖꼭지비틀기,니플트윅,행위","젖꼭지를 비틂"
lowleg,0,0,"로우레그,골반에걸친,노출","골반에 낮게 걸친 속옷"
after_vaginal,0,0,"질성교후,애프터버지널,행위","질 성행위 직후 상태"
orgasm,0,0,"절정,오르가즘,행위","성적 절정"
femdom,0,0,"펨돔,여성우위,행위","여성이 주도하는 성행위"
inverted_nipples,0,0,"함몰젖꼭지,인버티드니플,노출","안으로 들어간 젖꼭지"
open_fly,0,0,"앞트임,오픈플라이,노출","바지 앞 지퍼가 열림"
happy_sex,0,0,"행복한성행위,해피섹스,행위","애정 어린 성행위"
wet_shirt,0,0,"젖은셔츠,웻셔츠,노출","젖어서 비치는 셔츠"
naked_shirt,0,0,"셔츠만입음,네이키드셔츠,노출,의상","속옷 없이 셔츠만 입음"
precum,0,0,"선주,쿠퍼액,프리컴,분비물","사정 전 흘러나오는 액"
shibari,0,0,"시바리,포박,결박,도구","끈으로 묶는 일본식 포박"
cum_in_ass,0,0,"항문사정,컴인애스,분비물","항문 안에 사정함"
nipple_piercing,0,0,"젖꼭지피어싱,니플피어싱,노출","젖꼭지에 한 피어싱"
incest,0,0,"근친,인세스트,행위","근친 간의 성행위"
pointless_censoring,0,0,"의미없는검열,포인트리스검열,노출","가리지 못하는 무의미한 검열"
futa_with_female,0,0,"후타와여성,푸타위드피메일,체위","후타나리와 여성의 성행위"
arm_under_breasts,0,0,"가슴받친팔,암언더브레스트,노출","가슴 아래를 받쳐 든 팔"
presenting,0,0,"음부내보임,프리젠팅,노출","음부를 들어 내보임"
red_panties,0,0,"빨간팬티,레드팬티,노출,의상","빨간색 팬티"
one_breast_out,0,0,"한쪽가슴노출,원브레스트아웃,노출","한쪽 가슴만 드러냄"
bound_arms,0,0,"묶인팔,바운드암,도구","끈으로 묶인 팔"
imminent_penetration,0,0,"삽입직전,임미넌트삽입,행위","삽입하기 직전 상태"
interspecies,0,0,"이종간,인터스피시즈,행위","서로 다른 종 간의 성행위"
purple_panties,0,0,"보라팬티,퍼플팬티,노출,의상","보라색 팬티"
anal_object_insertion,0,0,"항문물체삽입,애널오브젝트,행위","항문에 물체를 삽입함"
used_condom,0,0,"사용한콘돔,유즈드콘돔,도구","사용한 콘돔"
grabbing_own_breast,0,0,"자기가슴잡기,셀프그랩,행위","자기 가슴을 잡음"
sexually_suggestive,0,0,"성적암시,섹슈얼서제스티브,행위","성적으로 암시적인 분위기"
standing_sex,0,0,"입위,스탠딩섹스,체위","선 채로 하는 성행위"
condom_wrapper,0,0,"콘돔포장,콘돔래퍼,도구","콘돔 포장지"
french_kiss,0,0,"딥키스,프렌치키스,행위","혀를 넣는 깊은 키스"
grabbing_another's_ass,0,0,"타인엉덩이잡기,애스그랩,행위","다른 사람의 엉덩이를 잡음"
public_indecency,0,0,"공공음란,퍼블릭인디센시,행위","공공장소에서의 음란행위"
covering_crotch,0,0,"사타구니가림,크로치가림,노출","사타구니를 가림"
mmf_threesome,0,0,"남남녀쓰리섬,엠엠에프,체위","남성 둘과 여성 하나의 성행위"
string_panties,0,0,"끈팬티,스트링팬티,노출,의상","끈으로 된 팬티"
male_penetrated,0,0,"삽입당하는남성,남성피삽입,행위","삽입당하는 남성"
lace-trimmed_bra,0,0,"레이스브라,레이스트림브라,노출,의상","레이스 장식 브라"
cum_on_clothes,0,0,"옷에사정,컴온클로즈,분비물","옷에 묻은 정액"
ffm_threesome,0,0,"여여남쓰리섬,에프에프엠,체위","여성 둘과 남성 하나의 성행위"
handcuffs,0,0,"수갑,핸드커프,도구","수갑"
naked_towel,0,0,"수건만두름,네이키드타올,노출","수건 한 장만 두른 상태"
pov_crotch,0,0,"사타구니시점,피오브이크로치,노출","사타구니를 향한 1인칭 시점"
lace-trimmed_panties,0,0,"레이스팬티,레이스트림팬티,노출,의상","레이스 장식 팬티"
blue_bra,0,0,"파란브라,블루브라,노출,의상","파란색 브래지어"
pubic_tattoo,0,0,"음부문신,퍼빅타투,노출","음부 주변의 문신"
spreading_own_pussy,0,0,"음부벌림,스프레딩푸시,노출","자기 음부를 벌림"
cross-section,0,0,"단면도,크로스섹션,행위","삽입 부위를 단면으로 보여줌"
onee-shota,0,0,"연상녀소년,오네쇼타,인원","연상 여성과 어린 소년"
breast_sucking,0,0,"가슴빨기,브레스트서킹,행위","가슴을 빪"
out-of-frame_censoring,0,0,"화면밖검열,아웃프레임검열,노출","화면 밖으로 가린 검열"
m_legs,0,0,"엠자다리,M다리,체위","M자로 벌린 다리"
assertive_female,0,0,"주도적여성,어서티브피메일,행위","성행위를 주도하는 여성"
pants_pull,0,0,"바지당김,팬츠풀,노출","바지를 잡아당김"
pantyhose_pull,0,0,"스타킹당김,팬티호스풀,노출","팬티스타킹을 잡아당김"
shackles,0,0,"족쇄,섀클,도구","족쇄"
vaginal_object_insertion,0,0,"질물체삽입,버지널삽입,행위","질에 물체를 삽입함"
x-ray,0,0,"엑스레이투시,단면투시,행위","삽입 부위를 투시로 보여줌"
licking_penis,0,0,"음경핥기,리킹페니스,행위","음경을 핥음"
folded,0,0,"몸접은체위,폴디드,체위","상대 몸을 접어 누르는 체위"
peeing,0,0,"소변,오줌,피잉,분비물","소변을 봄"
erection_under_clothes,0,0,"옷위발기,이렉션언더클로즈,노출","옷 위로 드러난 발기"
asymmetrical_docking,0,0,"비대칭가슴맞댐,어시메트릭도킹,행위","가슴을 비스듬히 맞댐"
body_writing,0,0,"몸에글씨,바디라이팅,노출","몸에 적은 글씨"
symmetrical_docking,0,0,"대칭가슴맞댐,시메트릭도킹,행위","가슴을 마주 맞댐"
slingshot_swimsuit,0,0,"슬링샷수영복,끈수영복,노출,의상","끈처럼 가린 슬링샷 수영복"
pee,0,0,"소변,오줌,피,분비물","소변"
no_shirt,0,0,"상의없음,노셔츠,노출","상의를 입지 않음"
hair_censor,0,0,"머리카락검열,헤어센서,노출","머리카락으로 가린 검열"
huge_penis,0,0,"거대음경,휴지페니스,노출","매우 큰 음경"
see-through_shirt,0,0,"비치는셔츠,시스루셔츠,노출","속이 비치는 셔츠"
naked_apron,0,0,"알몸앞치마,네이키드에이프런,노출,의상","앞치마만 두른 알몸"
implied_sex,0,0,"성행위암시,임플라이드섹스,행위","직접 묘사 없이 성행위를 암시"
moaning,0,0,"신음,모닝,행위","쾌락에 신음함"
foreskin,0,0,"포피,포어스킨,노출","음경의 포피"
hair_over_breasts,0,0,"가슴덮은머리,헤어오버브레스트,노출","머리카락으로 가슴을 가림"
skirt_pull,0,0,"치마당김,스커트풀,노출","치마를 잡아당김"
breast_rest,0,0,"가슴얹기,브레스트레스트,노출","가슴을 무언가에 얹음"
female_ejaculation,0,0,"여성사정,피메일이젝션,분비물","여성의 사정"
female_orgasm,0,0,"여성절정,피메일오르가즘,행위","여성의 성적 절정"
stomach_bulge,0,0,"배불룩,스토먹벌지,행위","삽입으로 배가 불룩해짐"
wardrobe_malfunction,0,0,"옷벗겨짐,워드로브맬펑션,노출","옷이 벗겨지는 사고"
bikini_pull,0,0,"비키니당김,비키니풀,노출","비키니를 잡아당김"
bikini_bottom_only,0,0,"비키니하의만,바텀온리,노출","비키니 하의만 착용"
torogao,0,0,"황홀한표정,토로가오,표정","쾌락에 녹아든 표정"
frilled_panties,0,0,"프릴팬티,러플팬티,노출,의상","프릴이 달린 팬티"
frilled_bra,0,0,"프릴브라,러플브라,노출,의상","프릴이 달린 브라"
mind_control,0,0,"정신지배,마인드컨트롤,행위","정신을 조종당함"
untied_bikini,0,0,"풀린비키니,언타이드비키니,노출","끈이 풀린 비키니"
ball_gag,0,0,"볼개그,입마개공,도구","입에 무는 공 모양 재갈"
unworn_panties,0,0,"벗은팬티,언원팬티,노출","벗어 둔 팬티"
green_panties,0,0,"초록팬티,그린팬티,노출,의상","초록색 팬티"
cum_string,0,0,"정액줄기,컴스트링,분비물","실처럼 늘어진 정액"
between_fingers,0,0,"손가락사이점액,비트윈핑거,분비물","손가락 사이의 점액"
fucked_silly,0,0,"정신못차림,퍽드실리,표정","쾌락에 정신을 못 차리는 표정"
clothed_male_nude_female,0,0,"남성착의여성나체,씨엠엔에프,체위","남성은 옷을 입고 여성은 나체"
bestiality,0,0,"수간,베스티얼리티,행위","동물과의 성행위"
tentacle_sex,0,0,"촉수성행위,텐타클섹스,행위","촉수와의 성행위"
shirt_pull,0,0,"셔츠당김,셔츠풀,노출","셔츠를 잡아당김"
print_panties,0,0,"무늬팬티,프린트팬티,노출,의상","무늬가 있는 팬티"
heart_pasties,0,0,"하트젖꼭지가리개,하트파스티,노출","하트 모양 젖꼭지 가리개"
bound_legs,0,0,"묶인다리,바운드레그,도구","끈으로 묶인 다리"
internal_cumshot,0,0,"체내사정,질싸,분비물","몸 안에 사정함"
red_bra,0,0,"빨간브라,레드브라,노출,의상","빨간색 브래지어"
downblouse,0,0,"다운블라우스,위에서가슴골,노출","위에서 내려다본 가슴골"
bra_visible_through_clothes,0,0,"비치는브라,옷위브라,노출","옷 위로 비치는 브라"
sweater_lift,0,0,"스웨터들어올림,스웨터리프트,노출","스웨터를 들어 올림"
cum_on_ass,0,0,"엉덩이사정,컴온애스,분비물","엉덩이에 묻은 정액"
bra_strap,0,0,"브라끈,브라스트랩,노출","드러난 브라 끈"
exhibitionism,0,0,"노출증,엑시비셔니즘,행위","남에게 보이는 노출 행위"
uterus,0,0,"자궁,유터러스,행위","자궁 단면 묘사"
purple_bra,0,0,"보라브라,퍼플브라,노출,의상","보라색 브래지어"
see-through_cleavage,0,0,"비치는가슴골,시스루클리비지,노출","비치는 가슴골"
pervert,0,0,"변태,퍼버트,행위","변태적인 행동"
projectile_cum,0,0,"뿜는정액,프로젝타일컴,분비물","뿜어져 나오는 정액"
shorts_pull,0,0,"반바지당김,쇼츠풀,노출","반바지를 잡아당김"
panty_peek,0,0,"팬티살짝보임,팬티픽,노출","팬티가 살짝 보임"
boy_on_top,0,0,"남성상위,보이온탑,체위","남성이 위에 있는 체위"
thong_bikini,0,0,"끈비키니,통비키니,노출,의상","끈으로 된 비키니"
cum_on_tongue,0,0,"혀위정액,컴온텅,분비물","혀 위의 정액"
suggestive_fluid,0,0,"암시적체액,서제스티브플루이드,분비물","성적으로 암시적인 체액"
squatting_cowgirl_position,0,0,"쪼그려기승위,스쿼팅카우걸,체위","쪼그려 앉은 기승위"
lowleg_panties,0,0,"로우레그팬티,골반팬티,노출,의상","골반에 낮게 걸친 팬티"
backboob,0,0,"뒤가슴,백붑,노출","뒤에서 보이는 가슴 옆선"
bra_pull,0,0,"브라당김,브라풀,노출","브라를 잡아당김"
crotchless,0,0,"사타구니트임,크로치리스,노출","사타구니가 트인 옷"
maebari,0,0,"마에바리,국부가리개,노출","국부만 가린 천"
convenient_leg,0,0,"다리가림,컨비니언트레그,노출","다리로 은밀한 곳을 가림"
bursting_breasts,0,0,"터질듯한가슴,버스팅브레스트,노출","옷이 터질 듯한 가슴"
anal_beads,0,0,"애널비즈,항문구슬,도구","구슬이 연결된 기구"
fat_mons,0,0,"도톰한둔덕,팻몬스,노출","도톰한 음부 둔덕"
disembodied_penis,0,0,"몸없는음경,디셈바디드페니스,노출","몸이 보이지 않는 음경"
pussy_peek,0,0,"음부살짝보임,푸시픽,노출","음부가 살짝 보임"
polka_dot_panties,0,0,"물방울팬티,도트팬티,노출,의상","물방울무늬 팬티"
netorare,0,0,"네토라레,엔티알,행위","연인을 빼앗기는 상황"
strap_pull,0,0,"어깨끈당김,스트랩풀,노출","어깨끈을 잡아당김"
female_pervert,0,0,"변태녀,피메일퍼버트,행위","변태적인 여성"
grabbing_own_ass,0,0,"자기엉덩이잡기,셀프애스그랩,행위","자기 엉덩이를 잡음"
looking_at_penis,0,0,"음경바라봄,룩킹앳페니스,노출","음경을 바라봄"
double_handjob,0,0,"양손핸드잡,더블핸드잡,행위","양손으로 동시에 하는 핸드잡"
wet_panties,0,0,"젖은팬티,웻팬티,노출","젖은 팬티"
bikini_bottom_aside,0,0,"비키니하의옆,비키니어사이드,노출","비키니 하의를 옆으로 치움"
crotch,0,0,"사타구니,크로치,노출","사타구니"
hypnosis,0,0,"최면,히프노시스,행위","최면에 걸린 상태"
male_masturbation,0,0,"남성자위,멜마스터베이션,행위","남성의 자위"
oppai_loli,0,0,"가슴큰로리,오파이로리,인원","가슴이 큰 어려보이는 캐릭터"
condom_in_mouth,0,0,"입에문콘돔,콘돔인마우스,도구","입에 문 콘돔"
spread_anus,0,0,"벌린항문,스프레드애너스,노출","손으로 벌린 항문"
breast_suppress,0,0,"가슴눌러가림,브레스트서프레스,노출","가슴을 눌러 가림"
naked_ribbon,0,0,"리본만두름,네이키드리본,노출","리본만 두른 알몸"
pubic_hair_peek,0,0,"삐져나온음모,퍼빅헤어픽,노출","옷 밖으로 삐져나온 음모"
anal_tail,0,0,"꼬리플러그,애널테일,도구","항문에 꽂는 꼬리 플러그"
no_nipples,0,0,"젖꼭지없음,노니플,노출","젖꼭지가 그려지지 않음"
wedgie,0,0,"엉덩이속옷낌,웨지,노출","엉덩이에 낀 속옷"
deep_penetration,0,0,"깊은삽입,딥페네트레이션,체위","깊숙이 삽입함"
underboob_cutout,0,0,"가슴아래컷아웃,언더붑컷아웃,노출","가슴 아래가 드러난 컷아웃"
colored_pubic_hair,0,0,"색음모,컬러드퍼빅헤어,노출","색이 있는 음모"
penis_on_face,0,0,"얼굴에음경,페니스온페이스,노출","얼굴에 닿은 음경"
one-piece_swimsuit_pull,0,0,"원피스수영복당김,스윔수트풀,노출","원피스 수영복을 잡아당김"
flaccid,0,0,"비발기음경,플래시드,노출","발기하지 않은 음경"
dark_nipples,0,0,"어두운젖꼭지,다크니플,노출","어두운 색 젖꼭지"
reverse_bunnysuit,0,0,"리버스바니걸,역바니수트,노출","뒤집어 입은 노출 바니걸 수트"
spread_ass,0,0,"벌린엉덩이,스프레드애스,노출","손으로 벌린 엉덩이"
breast_lift,0,0,"가슴들어올림,브레스트리프트,노출","가슴을 들어 올림"
dress_pull,0,0,"드레스당김,드레스풀,노출","드레스를 잡아당김"
improvised_gag,0,0,"임시재갈,임프로바이즈드개그,도구","천 등으로 만든 임시 재갈"
orgy,0,0,"난교,오지,체위","여럿이 뒤섞인 성행위"
paizuri_under_clothes,0,0,"옷위파이즈리,언더클로즈파이즈리,행위","옷을 입은 채 하는 파이즈리"
see-through_silhouette,0,0,"비치는실루엣,시스루실루엣,노출","역광에 비치는 몸 실루엣"
imminent_vaginal,0,0,"질삽입직전,임미넌트버지널,행위","질 삽입 직전 상태"
imminent_rape,0,0,"강간직전,임미넌트레이프,행위","강간 직전 상태"
after_anal,0,0,"항문성교후,애프터애널,행위","항문 성행위 직후"
teamwork_(sexual),0,0,"협동성행위,팀워크섹슈얼,체위","여럿이 협동하는 성행위"
yellow_panties,0,0,"노란팬티,옐로팬티,노출,의상","노란색 팬티"
flashing,0,0,"노출플래싱,순간노출,노출","갑자기 알몸을 드러냄"
bandaids_on_nipples,0,0,"젖꼭지반창고,니플밴드,노출","젖꼭지를 가린 반창고"
arms_under_breasts,0,0,"가슴아래팔,암즈언더브레스트,노출","가슴 아래를 받친 양팔"
anus_peek,0,0,"살짝보이는항문,애너스픽,노출","살짝 드러난 항문"
nude_cover,0,0,"알몸가린표지,누드커버,노출","알몸을 절묘하게 가린 구도"
penis_awe,0,0,"음경에놀람,페니스오,노출","음경을 보고 놀람"
lowleg_bikini,0,0,"로우레그비키니,골반비키니,노출,의상","골반에 낮게 걸친 비키니"
cat_lingerie,0,0,"고양이란제리,캣란제리,노출,의상","고양이 콘셉트 란제리"
